mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,color,time,dur,player,capped,conflicting
36,36,470/3,470/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,5,71,B4,4,329,,71.41666666666674,0,1,False,False
36,36,157,157,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,334,,71.58333333333341,0,1,True,False
36,36,472/3,472/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,1,67,G4,4,330,,71.75000000000009,0,4,False,False
37,37,158,158,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,48,C3,3,341,,72.08333333333341,0,0,True,False
37,37,158,158,1.0,0,0,4/4,1,1,1/4,1/4,1,,4,76,E5,5,335,,72.08333333333341,0,5,False,False
37,37,159,159,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,342,,72.58333333333341,0,0,True,False
37,37,159,159,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,4,76,E5,5,336,,72.58333333333341,0,5,False,False
37,37,160,160,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,0,48,C3,3,343,,73.08333333333341,0,0,True,False
37,37,160,160,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,1,79,G5,5,337,,73.08333333333341,0,4,False,False
37,37,482/3,482/3,0.3333333333333333,2/3,2/3,4/4,1,1,1/12,1/8,2/3,,6,78,F#5,5,338,,73.41666666666674,0,3,False,False
37,37,161,161,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,344,,73.58333333333341,0,0,True,False
37,37,161,161,0.6666666666666666,3/4,3/4,4/4,1,1,1/6,1/4,2/3,,4,76,E5,5,339,,73.58333333333341,0,5,False,False
37,37,485/3,485/3,0.3333333333333333,11/12,11/12,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,340,,73.91666666666674,0,4,False,False
38,38,162,162,1.0,0,0,4/4,2,1,1/4,1/4,1,,2,50,D3,3,353,,74.08333333333341,0,2,False,False
38,38,162,162,1.0,0,0,4/4,1,1,1/4,1/4,1,,2,74,D5,5,345,,74.08333333333341,0,4,False,False
38,38,163,163,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,2,50,D3,3,354,,74.58333333333341,0,2,False,False
38,38,163,163,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,3,69,A4,4,346,,74.58333333333341,0,0,False,False
38,38,164,164,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,2,50,D3,3,355,,75.08333333333341,0,2,False,False
38,38,164,164,0.3333333333333333,1/2,1/2,4/4,1,1,1/12,1/8,2/3,,0,72,C5,5,347,,75.08333333333341,0,2,False,False
38,38,493/3,493/3,0.3333333333333333,7/12,7/12,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,348,,75.25000000000009,0,4,False,False
38,38,494/3,494/3,0.3333333333333333,2/3,2/3,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,349,,75.41666666666676,0,4,False,False
38,38,165,165,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,2,50,D3,3,356,,75.58333333333343,0,2,False,False
38,38,165,165,0.3333333333333333,3/4,3/4,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,350,,75.58333333333343,0,4,False,False
38,38,496/3,496/3,0.3333333333333333,5/6,5/6,4/4,1,1,1/12,1/8,2/3,,0,72,C5,5,351,,75.7500000000001,0,2,False,False
38,38,497/3,497/3,0.3333333333333333,11/12,11/12,4/4,1,1,1/12,1/8,2/3,,0,72,C5,5,352,,75.91666666666677,0,2,False,False
39,39,166,166,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,43,G2,2,365,,76.08333333333344,0,3,True,False
39,39,166,166,0.6666666666666666,0,0,4/4,1,1,1/6,1/4,2/3,,0,72,C5,5,357,,76.08333333333344,0,2,False,False
39,39,500/3,500/3,0.3333333333333333,1/6,1/6,4/4,1,1,1/12,1/8,2/3,,5,71,B4,4,358,,76.41666666666677,0,1,False,False
39,39,167,167,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,1,43,G2,2,366,,76.58333333333344,0,3,True,False
39,39,168,168,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,367,,77.08333333333344,0,5,True,False
39,39,168,168,0.3333333333333333,1/2,1/2,4/4,1,1,1/12,1/8,2/3,,0,72,C5,5,359,,77.08333333333344,0,2,False,False
39,39,505/3,505/3,0.3333333333333333,7/12,7/12,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,360,,77.25000000000011,0,4,False,False
39,39,506/3,506/3,0.3333333333333333,2/3,2/3,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,361,,77.41666666666679,0,4,False,False
39,39,169,169,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,368,,77.58333333333346,0,5,True,False
39,39,169,169,0.3333333333333333,3/4,3/4,4/4,1,1,1/12,1/8,2/3,,2,74,D5,5,362,,77.58333333333346,0,4,False,False
39,39,508/3,508/3,0.3333333333333333,5/6,5/6,4/4,1,1,1/12,1/8,2/3,,0,72,C5,5,363,,77.75000000000013,0,2,False,False
39,39,509/3,509/3,0.3333333333333333,11/12,11/12,4/4,1,1,1/12,1/8,2/3,,0,72,C5,5,364,,77.9166666666668,0,2,False,False
40,40,170,170,1.0,0,0,4/4,2,1,1/4,1/4,1,,4,40,E2,2,374,,78.08333333333347,0,1,True,False
40,40,170,170,0.6666666666666666,0,0,4/4,1,1,1/6,1/4,2/3,,0,72,C5,5,369,,78.08333333333347,0,2,False,False
40,40,512/3,512/3,0.3333333333333333,1/6,1/6,4/4,1,1,1/12,1/8,2/3,,5,71,B4,4,370,,78.4166666666668,0,1,False,False
40,40,171,171,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,375,,78.58333333333347,0,1,True,False
40,40,172,172,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,4,40,E2,2,376,,79.08333333333347,0,1,True,False
40,40,172,172,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,3,69,A4,4,371,,79.08333333333347,0,0,False,False
40,40,518/3,518/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,5,71,B4,4,372,,79.4166666666668,0,1,False,False
40,40,173,173,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,377,,79.58333333333347,0,1,True,False
40,40,520/3,520/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,1,67,G4,4,373,,79.75000000000014,0,4,False,False
41,41,174,174,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,36,C2,2,382,,80.08333333333347,0,4,True,False
41,41,174,174,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,48,C3,3,382,,80.08333333333347,0,0,True,False
41,41,174,174,1.0,0,0,4/4,1,1,1/4,1/4,1,,4,64,E4,4,378,,80.08333333333347,0,2,False,False
41,41,175,175,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,0,36,C2,2,383,,80.58333333333347,0,4,True,False
41,41,175,175,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,383,,80.58333333333347,0,0,True,False
41,41,175,175,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,379,,80.58333333333347,0,4,False,False
41,41,176,176,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,0,36,C2,2,384,,81.08333333333347,0,4,True,False
41,41,176,176,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,0,48,C3,3,384,,81.08333333333347,0,0,True,False
41,41,176,176,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,0,72,C5,5,380,,81.08333333333347,0,2,False,False
41,41,177,177,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,0,36,C2,2,385,,81.58333333333347,0,4,True,False
41,41,177,177,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,0,48,C3,3,385,,81.58333333333347,0,0,True,False
41,41,177,177,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,5,71,B4,4,381,,81.58333333333347,0,1,False,False
41,41,533/3,533/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,0,36,C2,2,386,,81.9166666666668,0,4,True,False
41,41,533/3,533/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,0,48,C3,3,386,,81.9166666666668,0,0,True,False
42,42,178,178,1.0,0,0,4/4,2,1,1/4,1/4,1,,2,38,D2,2,391,,82.08333333333347,0,0,True,False
42,42,178,178,1.0,0,0,4/4,2,1,1/4,1/4,1,,2,50,D3,3,391,,82.08333333333347,0,2,False,False
42,42,178,178,1.0,0,0,4/4,1,1,1/4,1/4,1,,2,62,D4,4,387,,82.08333333333347,0,1,False,False
42,42,179,179,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,2,38,D2,2,392,,82.58333333333347,0,0,True,False
42,42,179,179,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,2,50,D3,3,392,,82.58333333333347,0,2,False,False
42,42,179,179,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,388,,82.58333333333347,0,4,False,False
42,42,180,180,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,2,38,D2,2,393,,83.08333333333347,0,0,True,False
42,42,180,180,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,2,50,D3,3,393,,83.08333333333347,0,2,False,False
42,42,180,180,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,4,76,E5,5,389,,83.08333333333347,0,5,False,False
42,42,181,181,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,2,38,D2,2,394,,83.58333333333347,0,0,True,False
42,42,181,181,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,2,50,D3,3,394,,83.58333333333347,0,2,False,False
42,42,181,181,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,2,74,D5,5,390,,83.58333333333347,0,1,False,False
42,42,545/3,545/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,2,38,D2,2,395,,83.9166666666668,0,0,True,False
42,42,545/3,545/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,2,50,D3,3,395,,83.9166666666668,0,2,False,False
43,43,182,182,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,43,G2,2,401,,84.08333333333347,0,3,True,False
43,43,182,182,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,55,G3,3,401,,84.08333333333347,0,2,True,False
43,43,182,182,1.0,0,0,4/4,1,1,1/4,1/4,1,,1,67,G4,4,396,,84.08333333333347,0,4,False,False
43,43,183,183,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,1,43,G2,2,402,,84.58333333333347,0,3,True,False
43,43,183,183,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,1,55,G3,3,402,,84.58333333333347,0,2,True,False
43,43,183,183,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,5,71,B4,4,397,,84.58333333333347,0,1,False,False
43,43,184,184,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,403,,85.08333333333347,0,5,True,False
43,43,184,184,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,6,54,F#3,3,403,,85.08333333333347,0,3,True,False
43,43,184,184,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,3,81,A5,5,398,,85.08333333333347,0,-1,False,True
43,43,185,185,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,404,,85.58333333333347,0,5,True,False
43,43,185,185,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,6,54,F#3,3,404,,85.58333333333347,0,3,True,False
43,43,185,185,0.6666666666666666,3/4,3/4,4/4,1,1,1/6,1/4,2/3,,6,78,F#5,5,399,,85.58333333333347,0,1,False,False
43,43,557/3,557/3,0.3333333333333333,11/12,11/12,4/4,1,1,1/12,1/8,2/3,1,1,79,G5,5,400,,85.9166666666668,0,4,False,False
44,44,186,186,1.0,0,0,4/4,2,1,1/4,1/4,1,,4,40,E2,2,407,,86.08333333333347,0,0,True,False
44,44,186,186,1.0,0,0,4/4,2,1,1/4,1/4,1,,4,52,E3,3,407,,86.08333333333347,0,0,True,False
44,44,186,186,1.0,0,0,4/4,1,1,1/4,1/4,1,-1,1,79,G5,5,405,,86.08333333333347,0,4,False,False
44,44,187,187,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,408,,86.58333333333347,0,1,True,False
44,44,187,187,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,4,52,E3,3,408,,86.58333333333347,0,3,True,False
44,44,188,188,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,4,40,E2,2,409,,87.08333333333347,0,1,True,False
44,44,188,188,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,4,52,E3,3,409,,87.08333333333347,0,3,True,False
44,44,189,189,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,410,,87.58333333333347,0,1,True,False
44,44,189,189,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,52,E3,3,410,,87.58333333333347,0,3,True,False
44,44,189,189,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,6,66,F#4,4,406,,87.58333333333347,0,0,False,False
45,45,190,190,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,36,C2,2,415,,88.08333333333347,0,4,True,False
45,45,190,190,1.0,0,0,4/4,2,1,1/4,1/4,1,,0,48,C3,3,415,,88.08333333333347,0,0,True,False
45,45,190,190,1.0,0,0,4/4,1,1,1/4,1/4,1,,4,64,E4,4,411,,88.08333333333347,0,2,False,False
45,45,191,191,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,0,36,C2,2,416,,88.58333333333347,0,4,True,False
45,45,191,191,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,0,48,C3,3,416,,88.58333333333347,0,0,True,False
45,45,191,191,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,412,,88.58333333333347,0,4,False,False
45,45,192,192,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,0,36,C2,2,417,,89.08333333333347,0,4,True,False
45,45,192,192,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,0,48,C3,3,417,,89.08333333333347,0,0,True,False
45,45,192,192,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,0,72,C5,5,413,,89.08333333333347,0,2,False,False
45,45,193,193,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,0,36,C2,2,418,,89.58333333333347,0,4,True,False
45,45,193,193,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,0,48,C3,3,418,,89.58333333333347,0,0,True,False
45,45,193,193,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,5,71,B4,4,414,,89.58333333333347,0,1,False,False
45,45,581/3,581/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,0,36,C2,2,419,,89.9166666666668,0,4,True,False
45,45,581/3,581/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,0,48,C3,3,419,,89.9166666666668,0,0,True,False
46,46,194,194,1.0,0,0,4/4,2,1,1/4,1/4,1,,2,38,D2,2,424,,90.08333333333347,0,0,True,False
46,46,194,194,1.0,0,0,4/4,2,1,1/4,1/4,1,,2,50,D3,3,424,,90.08333333333347,0,2,False,False
46,46,194,194,1.0,0,0,4/4,1,1,1/4,1/4,1,,2,62,D4,4,420,,90.08333333333347,0,1,False,False
46,46,195,195,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,2,38,D2,2,425,,90.58333333333347,0,0,True,False
46,46,195,195,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,2,50,D3,3,425,,90.58333333333347,0,2,False,False
46,46,195,195,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,421,,90.58333333333347,0,4,False,False
46,46,196,196,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,2,38,D2,2,426,,91.08333333333347,0,0,True,False
46,46,196,196,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,2,50,D3,3,426,,91.08333333333347,0,2,False,False
46,46,196,196,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,4,76,E5,5,422,,91.08333333333347,0,5,False,False
46,46,197,197,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,2,38,D2,2,427,,91.58333333333347,0,0,True,False
46,46,197,197,0.6666666666666666,3/4,3/4,4/4,2,1,1/6,1/4,2/3,,2,50,D3,3,427,,91.58333333333347,0,2,False,False
46,46,197,197,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,2,74,D5,5,423,,91.58333333333347,0,1,False,False
46,46,593/3,593/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,2,38,D2,2,428,,91.9166666666668,0,0,True,False
46,46,593/3,593/3,0.3333333333333333,11/12,11/12,4/4,2,1,1/12,1/8,2/3,,2,50,D3,3,428,,91.9166666666668,0,2,False,False
47,47,198,198,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,43,G2,2,434,,92.08333333333347,0,3,True,False
47,47,198,198,1.0,0,0,4/4,2,1,1/4,1/4,1,,1,55,G3,3,434,,92.08333333333347,0,2,True,False
47,47,198,198,1.0,0,0,4/4,1,1,1/4,1/4,1,,1,67,G4,4,429,,92.08333333333347,0,4,False,False
47,47,199,199,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,1,43,G2,2,435,,92.58333333333347,0,3,True,False
47,47,199,199,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,1,55,G3,3,435,,92.58333333333347,0,2,True,False
47,47,199,199,1.0,1/4,1/4,4/4,1,1,1/4,1/4,1,,5,71,B4,4,430,,92.58333333333347,0,1,False,False
47,47,200,200,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,436,,93.08333333333347,0,5,True,False
47,47,200,200,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,6,54,F#3,3,436,,93.08333333333347,0,3,True,False
47,47,200,200,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,3,81,A5,5,431,,93.08333333333347,0,-1,False,True
47,47,201,201,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,6,42,F#2,2,437,,93.58333333333347,0,5,True,False
47,47,201,201,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,6,54,F#3,3,437,,93.58333333333347,0,3,True,False
47,47,201,201,0.6666666666666666,3/4,3/4,4/4,1,1,1/6,1/4,2/3,,6,78,F#5,5,432,,93.58333333333347,0,1,False,False
47,47,605/3,605/3,0.3333333333333333,11/12,11/12,4/4,1,1,1/12,1/8,2/3,1,1,79,G5,5,433,,93.9166666666668,0,4,False,False
48,48,202,202,1.0,0,0,4/4,2,1,1/4,1/4,1,,4,40,E2,2,439,,94.08333333333347,0,0,True,False
48,48,202,202,1.0,0,0,4/4,2,1,1/4,1/4,1,,4,52,E3,3,439,,94.08333333333347,0,0,True,False
48,48,202,202,1.0,0,0,4/4,1,1,1/4,1/4,1,-1,1,79,G5,5,438,,94.08333333333347,0,4,False,False
48,48,203,203,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,440,,94.58333333333347,0,0,True,False
48,48,203,203,1.0,1/4,1/4,4/4,2,1,1/4,1/4,1,,4,52,E3,3,440,,94.58333333333347,0,0,True,False
48,48,204,204,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,4,40,E2,2,441,,95.08333333333347,0,0,True,False
48,48,204,204,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,4,52,E3,3,441,,95.08333333333347,0,0,True,False
48,48,205,205,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,40,E2,2,442,,95.58333333333347,0,0,True,False
48,48,205,205,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,4,52,E3,3,442,,95.58333333333347,0,0,True,False
